Unique_ID,Monument_Name,Honoree,City,County,State,Union_or_Confederacy,lat_long,latitude,longitude,long_lat,Monument_Type,Sponsor,Year_Dedicated,Year_Removed,Was_Removed,Latitude,Longitude,Number,Street,City,State,County,Zip,Country
1283,Beauregard Drive,Pierre Gustave Toutant-Beauregard,Staunton,Staunton City,VA,South,"38.193748, -79.025572",38.193748,-79.025572,"-79.025572, 38.193748",Highway / Roadway,Unknown,Unknown,,Active,38.193906,-79.025665,103,Beauregard Dr,Staunton,VA,Augusta County,24401,US
1284,Jeb Stuart Highway,"James Ewell Brown ""Jeb"" Stuart",Damascus,Washington,VA,South,"36.628068, -81.650338",36.628068,-81.650338,"-81.650338, 36.628068",Highway / Roadway,Unknown,Unknown,,Active,36.627904,-81.650167,30898,Us Hwy 58,Damascus,VA,Washington County,24236,US
1285,Jeb Stuart Road,"James Ewell Brown ""Jeb"" Stuart",Blackstone,Nottoway,VA,South,"36.994674, -77.944584",36.994674,-77.944584,"-77.944584, 36.994674",Highway / Roadway,Unknown,Unknown,,Active,36.994674,-77.944584,,,Danieltown,VA,Nottoway County,23821,US
1286,Confederate Avenue,No specific honoree,Richmond,Richmond City,VA,South,"37.581217, -77.457788",37.581217,-77.457788,"-77.457788, 37.581217",Highway / Roadway,Unknown,Unknown,,Active,37.580988,-77.457687,1507,Confederate Ave,Richmond,VA,Richmond city,23227,US
1287,Early Street,Jubal Anderson Early,Lynchburg,Lynchburg City,VA,South,"37.431651, -79.157201",37.431651,-79.157201,"-79.157201, 37.431651",Highway / Roadway,Unknown,Unknown,,Active,37.431567,-79.157317,1619,Early St,Lynchburg,VA,Lynchburg city,24503,US
1288,Jeff Davis Drive,Jefferson Davis,Woodford,Caroline,VA,South,"38.107909, -77.361321",38.107909,-77.361321,"-77.361321, 38.107909",Highway / Roadway,Unknown,Unknown,,Active,38.107909,-77.361321,,,Villboro,VA,Caroline County,22580,US
1289,Robert E. Lee Avenue,Robert E. Lee,Waynesboro,Waynesboro City,VA,South,"38.070697, -78.921557",38.070697,-78.921557,"-78.921557, 38.070697",Highway / Roadway,Unknown,Unknown,,Active,38.07042,-78.921441,603,Sumter Rd,Waynesboro,VA,Augusta County,22980,US
1290,Davis Road,Jefferson Davis,Waynesboro,Waynesboro City,VA,South,"38.071752, -78.926204",38.071752,-78.926204,"-78.926204, 38.071752",Highway / Roadway,Unknown,Unknown,,Active,38.070778,-78.925323,2500,Davis Rd,Waynesboro,VA,Augusta County,22980,US
1291,Pickett Road,George Pickett,Waynesboro,Waynesboro City,VA,South,"38.070804, -78.918872",38.070804,-78.918872,"-78.918872, 38.070804",Highway / Roadway,Unknown,Unknown,,Active,38.070508,-78.919108,2117,Pickett Rd,Waynesboro,VA,Augusta County,22980,US
1292,Robert E. Lee Drive,Robert E. Lee,Natural Bridge Station,Rockbridge,VA,South,"37.608607, -79.490198",37.608607,-79.490198,"-79.490198, 37.608607",Highway / Roadway,Unknown,Unknown,,Active,37.608379,-79.490123,268,Robert E Lee Dr,Natural Bridge Station,VA,Rockbridge County,24579,US
1293,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Natural Bridge Station,Rockbridge,VA,South,"37.606933, -79.490713",37.606933,-79.490713,"-79.490713, 37.606933",Highway / Roadway,Unknown,Unknown,,Active,37.60629,-79.490029,70,Jeb Stuart Dr,Natural Bridge Station,VA,Rockbridge County,24579,US
1294,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Rhoadesville,Orange ,VA,South,"38.274470, -77.868655",38.27447,-77.868655,"-77.868655, 38.27447",Highway / Roadway,Unknown,Unknown,,Active,38.274274,-77.86924,29128,Jeb Stuart Dr,Rhoadesville,VA,Orange County,22542,US
1295,Jubal Early Drive,Jubal Anderson Early,Winchester,Frederick,VA,South,"39.169653, -78.180729",39.169653,-78.180729,"-78.180729, 39.169653",Highway / Roadway,Unknown,Unknown,,Active,39.168849,-78.179935,1812,Us Hwy 11,Winchester,VA,Frederick County,22601,US
1296,Jubal Early Highway,Jubal Anderson Early,Boones Mill,Franklin,VA,South,"37.149887, -79.870329",37.149887,-79.870329,"-79.870329, 37.149887",Highway / Roadway,Unknown,Unknown,,Active,37.149781,-79.870596,50,Oxen Hill Ln,Boones Mill,VA,Franklin County,24065,US
1297,Robert E. Lee Drive,Robert E. Lee,Bristow,Prince William,VA,South,"38.722390, -77.547970",38.72239,-77.54797,"-77.54797, 38.72239",Highway / Roadway,Unknown,Unknown,,Active,38.722471,-77.548136,11794,General Cooke Dr,Bristow,VA,Prince William County,20136,US
1298,Robert E. Lee Drive,Robert E. Lee,Hopewell,Hopewell City,VA,South,"37.260198, -77.315444",37.260198,-77.315444,"-77.315444, 37.260198",Highway / Roadway,Unknown,Unknown,,Active,37.260005,-77.315578,3904,Robert E Lee Dr,Hopewell,VA,Prince George County,23860,US
1299,Robert E. Lee Drive,Robert E. Lee,Foster,Mathews,VA,South,"37.380671, -76.356616",37.380671,-76.356616,"-76.356616, 37.380671",Highway / Roadway,Unknown,Unknown,,Active,37.380837,-76.35678,5620,E River Rd,Foster,VA,Mathews County,23056,US
1300,Robert E. Lee Road,Robert E. Lee,Powhatan,Powhatan,VA,South,"37.541603, -77.918779",37.541603,-77.918779,"-77.918779, 37.541603",Highway / Roadway,Unknown,Unknown,,Active,37.541526,-77.918433,3876,Old Buckingham Rd,Powhatan,VA,Powhatan County,23139,US
1301,General Lee Avenue,Robert E. Lee,Culpeper,Culpeper,VA,South,"38.497533, -78.037352",38.497533,-78.037352,"-78.037352, 38.497533",Highway / Roadway,Unknown,Unknown,,Active,38.497427,-78.037168,15045,General Lee Ave,Culpeper,VA,Culpeper County,22701,US
1302,General Jackson Avenue,"Thomas Jonathan ""Stonewall"" Jackson",Culpeper,Culpeper,VA,South,"38.500244, -78.037918",38.500244,-78.037918,"-78.037918, 38.500244",Highway / Roadway,Unknown,Unknown,,Active,38.50074,-78.038111,14462,General Longstreet Ave,Culpeper,VA,Culpeper County,22701,US
1304,General Jeb Stuart Lane,"James Ewell Brown ""Jeb"" Stuart",Culpeper,Culpeper,VA,South,"38.502015, -78.033841",38.502015,-78.033841,"-78.033841, 38.502015",Highway / Roadway,Unknown,Unknown,,Active,38.501773,-78.033691,11424,General Jeb Stuart Ln,Culpeper,VA,Culpeper County,22701,US
1305,General AP Hill Avenue,A.P. Hill,Culpeper,Culpeper,VA,South,"38.496886, -78.036487",38.496886,-78.036487,"-78.036487, 38.496886",Highway / Roadway,Unknown,Unknown,,Active,38.496868,-78.036763,15080,General Ap Hill Ave,Culpeper,VA,Culpeper County,22701,US
1306,General Winder Road,John Henry Winder,Culpeper,Culpeper,VA,South,"38.397732, -78.080158",38.397732,-78.080158,"-78.080158, 38.397732",Highway / Roadway,Unknown,Unknown,,Active,38.397342,-78.079748,9086,General Winder Rd,Rapidan,VA,Culpeper County,22733,US
1307,General Lee Drive,Robert E. Lee,Centreville,Fairfax,VA,South,"38.813371, -77.454728",38.813371,-77.454728,"-77.454728, 38.813371",Highway / Roadway,Unknown,Unknown,,Active,38.813576,-77.454675,14708,General Lee Dr,Centreville,VA,Fairfax County,20121,US
1308,General Lee Drive,Robert E. Lee,Virginia Beach,Virginia Beach City,VA,South,"36.862201, -76.048617",36.862201,-76.048617,"-76.048617, 36.862201",Highway / Roadway,Unknown,Unknown,,Active,36.862345,-76.048853,921,General Lee Dr,Virginia Beach,VA,Virginia Beach city,23454,US
1310,General Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Virginia Beach,Virginia Beach City,VA,South,"36.863899, -76.049305",36.863899,-76.049305,"-76.049305, 36.863899",Highway / Roadway,Unknown,Unknown,,Active,36.863745,-76.04964,2332,Hood Dr,Virginia Beach,VA,Virginia Beach city,23454,US
1311,General Beauregard Drive,Pierre Gustave Toutant-Beauregard,Virginia Beach,Virginia Beach City,VA,South,"36.862034, -76.053369",36.862034,-76.053369,"-76.053369, 36.862034",Highway / Roadway,Unknown,Unknown,,Active,36.861927,-76.053027,920,General Beauregard Dr,Virginia Beach,VA,Virginia Beach city,23454,US
1312,Hood Drive,John Bell Hood,Virginia Beach,Virginia Beach City,VA,South,"36.864053, -76.054128",36.864053,-76.054128,"-76.054128, 36.864053",Highway / Roadway,Unknown,Unknown,,Active,36.863762,-76.054119,2409,Hood Dr,Virginia Beach,VA,Virginia Beach city,23454,US
1313,General Hill Drive,A.P. Hill,Virginia Beach,Virginia Beach City,VA,South,"36.863739, -76.060860",36.863739,-76.06086,"-76.06086, 36.863739",Highway / Roadway,Unknown,Unknown,,Active,36.863651,-76.060499,920,General Hill Dr,Virginia Beach,VA,Virginia Beach city,23454,US
1314,Jeb Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Bland,Bland,VA,South,"37.105509, -81.113528",37.105509,-81.113528,"-81.113528, 37.105509",Highway / Roadway,Unknown,Unknown,,Active,37.105626,-81.113816,91,Jeb Stuart St,Bland,VA,Bland County,24315,US
1315,Lee Avenue,Robert E. Lee,Manassas,Manassas City,VA,South,"38.751971, -77.476568",38.751971,-77.476568,"-77.476568, 38.751971",Highway / Roadway,Unknown,Unknown,,Active,38.752116,-77.476766,9254,Lee Ave,Manassas,VA,Prince William County,20110,US
1316,John Mosby Highway,John Singleton Mosby,Middleburg,Loudoun,VA,South,"38.967134, -77.742543",38.967134,-77.742543,"-77.742543, 38.967134",Highway / Roadway,Unknown,Unknown,,Active,38.967355,-77.74259,606,W Washington St,Middleburg,VA,Loudoun County,20117,US
1317,Stonewall Jackson Road,"Thomas Jonathan ""Stonewall"" Jackson",Woodford,Caroline,VA,South,"38.143819, -77.439503",38.143819,-77.439503,"-77.439503, 38.143819",Highway / Roadway,Unknown,Unknown,,Active,38.143821,-77.439316,11764,Stonewall Jackson Rd,Woodford,VA,Caroline County,22580,US
1320,Lee Jackson Memorial Highway,Robert E. Lee,Chantilly,Fairfax,VA,South,"38.885057, -77.408135",38.885057,-77.408135,"-77.408135, 38.885057",Highway / Roadway,Unknown,Unknown,,Active,38.884968,-77.407898,13362,Us Hwy 50,Chantilly,VA,Fairfax County,20151,US
1321,Lee Highway,Robert E. Lee,Luray,Page,VA,South,"38.672538, -78.466940",38.672538,-78.46694,"-78.46694, 38.672538",Highway / Roadway,Unknown,Unknown,,Active,38.672714,-78.467419,,US 211,Luray,VA,Page County,22835,US
1322,Jefferson Davis Highway,Jefferson Davis,Arlington,Arlington,VA,South,"38.856651, -77.052276",38.856651,-77.052276,"-77.052276, 38.856651",Highway / Roadway,Unknown,Unknown,2019,Removed,38.856489,-77.052245,,US 1,Arlington,VA,Arlington County,22202,US
1323,Lee Highway,Robert E. Lee,Natural Bridge,Rockbridge,VA,South,"37.679684, -79.499034",37.679684,-79.499034,"-79.499034, 37.679684",Highway / Roadway,Unknown,Unknown,,Active,37.679127,-79.499506,4270,Us Hwy 11,Glasgow,VA,Rockbridge County,24555,US
1333,Beauregard Street,Pierre Gustave Toutant-Beauregard,Alexandria,Alexandria,VA,South,"38.829772, -77.125193",38.829772,-77.125193,"-77.125193, 38.829772",Highway / Roadway,Unknown,Unknown,,Active,38.829723,-77.125707,5814,Merton Ct,Alexandria,VA,Alexandria city,22311,US
1334,Bragg Street,Braxton Bragg,Alexandria,Alexandria,VA,South,"38.815278, -77.141725",38.815278,-77.141725,"-77.141725, 38.815278",Highway / Roadway,Unknown,Unknown,,Active,38.815367,-77.141976,75,S Bragg St,Alexandria,VA,Alexandria city,22312,US
1335,Braxton Place,Braxton Bragg,Alexandria,Alexandria,VA,South,"38.811463, -77.069474",38.811463,-77.069474,"-77.069474, 38.811463",Highway / Roadway,Unknown,Unknown,,Active,38.81141,-77.069603,518,Braxton Pl,Alexandria,VA,Alexandria city,22301,US
1336,Breckinridge Place,John C. Breckinridge,Alexandria,Alexandria,VA,South,"38.817773, -77.139151",38.817773,-77.139151,"-77.139151, 38.817773",Highway / Roadway,Unknown,Unknown,,Active,38.817346,-77.139532,200,N Breckinridge Pl,Alexandria,VA,Alexandria city,22312,US
1338,Chambliss Street,John Randolph Chambliss Jr.,Alexandria,Alexandria,VA,South,"38.828621, -77.136355",38.828621,-77.136355,"-77.136355, 38.828621",Highway / Roadway,Unknown,Unknown,,Active,38.828504,-77.13615,1413,N Chambliss St,Alexandria,VA,Alexandria city,22312,US
1339,Dearing Street,James Dearing,Alexandria,Alexandria,VA,South,"38.830127, -77.094147",38.830127,-77.094147,"-77.094147, 38.830127",Highway / Roadway,Unknown,Unknown,,Active,38.830243,-77.094227,2408,N Dearing St,Alexandria,VA,Alexandria city,22302,US
1340,Donelson Street,Daniel Smith Donelson,Alexandria,Alexandria,VA,South,"38.811054, -77.096705",38.811054,-77.096705,"-77.096705, 38.811054",Highway / Roadway,Unknown,Unknown,,Active,38.81112,-77.096911,32,N Donelson St,Alexandria,VA,Alexandria city,22304,US
1341,Early Street,Jubal Anderson Early,Alexandria,Alexandria,VA,South,"38.810718, -77.098004",38.810718,-77.098004,"-77.098004, 38.810718",Highway / Roadway,Unknown,Unknown,,Active,38.810629,-77.097793,3835,Duke St,Alexandria,VA,Alexandria city,22304,US
1342,Floyd Street,John Buchanan Floyd,Alexandria,Alexandria,VA,South,"38.809631, -77.099720",38.809631,-77.09972,"-77.09972, 38.809631",Highway / Roadway,Unknown,Unknown,,Active,38.809587,-77.099846,29,S Floyd St,Alexandria,VA,Alexandria city,22304,US
1343,French Street,Samuel Gibbs French,Alexandria,Alexandria,VA,South,"38.809539, -77.101782",38.809539,-77.101782,"-77.101782, 38.809539",Highway / Roadway,Unknown,Unknown,,Active,38.809644,-77.101865,29,S French St,Alexandria,VA,Alexandria city,22304,US
1344,Frost Street,Daniel Marsh Frost,Alexandria,Alexandria,VA,South,"38.824247, -77.099833",38.824247,-77.099833,"-77.099833, 38.824247",Highway / Roadway,Unknown,Unknown,,Active,38.824504,-77.100014,1608,N Frost St,Alexandria,VA,Alexandria city,22304,US
1345,Gordon Street,John Brown Gordon,Alexandria,Alexandria,VA,South,"38.809847, -77.104817",38.809847,-77.104817,"-77.104817, 38.809847",Highway / Roadway,Unknown,Unknown,,Active,38.809731,-77.104647,52,S Gordon St,Alexandria,VA,Alexandria city,22304,US
1346,Hardee Place,William Joseph Hardee,Alexandria,Alexandria,VA,South,"38.817502, -77.096499",38.817502,-77.096499,"-77.096499, 38.817502",Highway / Roadway,Unknown,Unknown,,Active,38.817666,-77.096734,1004,Hardee Pl,Alexandria,VA,Alexandria city,22304,US
1347,Hume Avenue,Frank Hume,Alexandria,Alexandria,VA,South,"38.831231, -77.055278",38.831231,-77.055278,"-77.055278, 38.831231",Highway / Roadway,Unknown,Unknown,,Active,38.831309,-77.055208,308,Hume Ave,Alexandria,VA,Alexandria city,22301,US
1348,Imboden Street,John Daniel Imboden,Alexandria,Alexandria,VA,South,"38.816701, -77.106256",38.816701,-77.106256,"-77.106256, 38.816701",Highway / Roadway,Unknown,Unknown,,Active,38.816528,-77.106456,522,N Imboden St,Alexandria,VA,Alexandria city,22304,US
1349,Iverson Street,Alfred Iverson,Alexandria,Alexandria,VA,South,"38.818824, -77.106925",38.818824,-77.106925,"-77.106925, 38.818824",Highway / Roadway,Unknown,Unknown,,Active,38.818854,-77.107228,808,N Iverson St,Alexandria,VA,Alexandria city,22304,US
1350,Jackson Place,"Thomas Jonathan ""Stonewall"" Jackson",Alexandria,Alexandria,VA,South,"38.826579, -77.070171",38.826579,-77.070171,"-77.070171, 38.826579",Highway / Roadway,Unknown,Unknown,,Active,38.826444,-77.070184,408,Jackson Pl,Alexandria,VA,Alexandria city,22302,US
1351,Janney's Lane,Eli Hamilton Janney,Alexandria,Alexandria,VA,South,"38.814235, -77.079909",38.814235,-77.079909,"-77.079909, 38.814235",Highway / Roadway,Unknown,Unknown,,Active,38.814406,-77.079745,851,Janney's Ln,Alexandria,VA,Alexandria city,22302,US
1352,Jordan Street,Thomas Jordan,Alexandria,Alexandria,VA,South,"38.810529, -77.110615",38.810529,-77.110615,"-77.110615, 38.810529",Highway / Roadway,Unknown,Unknown,,Active,38.810633,-77.110775,105,S Jordan St,Alexandria,VA,Alexandria city,22304,US
1354,Lee Street,Robert E. Lee,Alexandria,Alexandria,VA,South,"38.801690, -77.042079",38.80169,-77.042079,"-77.042079, 38.80169",Highway / Roadway,Unknown,Unknown,,Active,38.801708,-77.042163,307,S Lee St,Alexandria,VA,Alexandria city,22314,US
1356,Maury Lane,Matthew Fontaine Maury,Alexandria,Alexandria,VA,South,"38.823915, -77.112788",38.823915,-77.112788,"-77.112788, 38.823915",Highway / Roadway,Unknown,Unknown,,Active,38.82424,-77.112779,4825,Maury Ln,Alexandria,VA,Alexandria city,22304,US
1357,Pegram Street,John Pegram,Alexandria,Alexandria,VA,South,"38.821787, -77.118411",38.821787,-77.118411,"-77.118411, 38.821787",Highway / Roadway,Unknown,Unknown,,Active,38.821775,-77.118683,1110,N Pegram St,Alexandria,VA,Alexandria city,22304,US
1358,Reynolds Street,Alexander W. Reynolds,Alexandria,Alexandria,VA,South,"38.811245, -77.127477",38.811245,-77.127477,"-77.127477, 38.811245",Highway / Roadway,Unknown,Unknown,,Active,38.811159,-77.127043,244,S Reynolds St,Alexandria,VA,Alexandria city,22304,US
1359,Quantrell Avenue,William Clark Quantrell,Alexandria,Alexandria,VA,South,"38.818679, -77.135869",38.818679,-77.135869,"-77.135869, 38.818679",Highway / Roadway,Unknown,Unknown,,Active,38.818629,-77.136418,5800,Quantrell Ave,Alexandria,VA,Alexandria city,22312,US
1360,Rosser Street,Thomas L. Rosser,Alexandria,Alexandria,VA,South,"38.840282, -77.124724",38.840282,-77.124724,"-77.124724, 38.840282",Highway / Roadway,Unknown,Unknown,,Active,38.84009,-77.12488,3136,N Rosser St,Alexandria,VA,Alexandria city,22311,US
1361,Van Dorn Street,Earl Van Dorn,Alexandria,Alexandria,VA,South,"38.826722, -77.118739",38.826722,-77.118739,"-77.118739, 38.826722",Highway / Roadway,Unknown,Unknown,,Active,38.826566,-77.11845,1425,B N Van Dorn St,Alexandria,VA,Alexandria city,22304,US
1362,Wheeler Avenue,Joseph Wheeler,Alexandria,Alexandria,VA,South,"38.808155, -77.100695",38.808155,-77.100695,"-77.100695, 38.808155",Highway / Roadway,Unknown,Unknown,,Active,38.808107,-77.100811,3900,Wheeler Ave,Alexandria,VA,Alexandria city,22304,US
1363,Lee-Jackson Day*,Robert E. Lee,Richmond,Richmond City,VA,South,"37.538908, -77.433379",37.538908,-77.433379,"-77.433379, 37.538908",Holiday / Observances,Unknown,1889,,Active,37.538911,-77.433469,1000,Bank St,Richmond,VA,Richmond city,23219,US
1364,Fort A.P. Hill,A.P. Hill,Fort A.P. Hill,Caroline,VA,South,"38.070075, -77.329088",38.070075,-77.329088,"-77.329088, 38.070075",Military Base,U.S. Army,1941,,Active,38.06801,-77.330084,18168,Us Hwy 301,Bowling Green,VA,Caroline County,22427,US
1365,Fort Lee,Robert E. Lee,Fort Lee,Prince George,VA,South,"37.228891, -77.344869",37.228891,-77.344869,"-77.344869, 37.228891",Military Base,U.S. Army,1917,,Active,37.229684,-77.345568,2015,Mahone Ave,Petersburg,VA,Prince George County,23801,US
1366,Fort Pickett,George Pickett,Fort Pickett,Nottoway,VA,South,"37.071821, -77.972664",37.071821,-77.972664,"-77.972664, 37.071821",Military Base,Virginia Army National Guard,1942,,Active,37.077227,-77.971539,433,Military Rd,Blackstone,VA,Nottoway County,23824,US
1367,Stonewall Jackson Statue,"Thomas Jonathan ""Stonewall"" Jackson",Charlottesville,Albemarle,VA,South,"38.031958, -78.478062",38.031958,-78.478062,"-78.478062, 38.031958",Monument,Paul Goodloe McIntire,1921,,Active,38.031898,-78.478048,405,E High St,Charlottesville,VA,Albemarle County,22902,US
1368,Appomattox Confederate Statue,No specific honoree,Alexandria,Alexandria City,VA,South,"38.803917, -77.047194",38.803917,-77.047194,"-77.047194, 38.803917",Monument,United Confederate Veterans,1889,,Active,38.804059,-77.046988,126,S Washington St,Alexandria,VA,Alexandria city,22314,US
